"start","end","consumption prediction"
"2023-12-11T17:00:00.000Z","2023-12-11T17:15:00.000Z","12123.8"
"2023-12-11T18:00:00.000Z","2023-12-11T18:15:00.000Z","12027.2"
"2023-12-11T19:00:00.000Z","2023-12-11T19:15:00.000Z","11873.3"
"2023-12-11T20:00:00.000Z","2023-12-11T20:15:00.000Z","11757"
"2023-12-11T21:00:00.000Z","2023-12-11T21:15:00.000Z","11613.6"
"2023-12-11T22:00:00.000Z","2023-12-11T22:15:00.000Z","11561.5"
"2023-12-11T23:00:00.000Z","2023-12-11T23:15:00.000Z","11243.2"
"2023-12-12T00:00:00.000Z","2023-12-12T00:15:00.000Z","11060.4"
"2023-12-12T01:00:00.000Z","2023-12-12T01:15:00.000Z","10895.8"
"2023-12-12T02:00:00.000Z","2023-12-12T02:15:00.000Z","10859.9"
"2023-12-12T03:00:00.000Z","2023-12-12T03:15:00.000Z","10920.9"
"2023-12-12T04:00:00.000Z","2023-12-12T04:15:00.000Z","11236.4"
"2023-12-12T05:00:00.000Z","2023-12-12T05:15:00.000Z","11785.1"
"2023-12-12T06:00:00.000Z","2023-12-12T06:15:00.000Z","12107.9"
"2023-12-12T07:00:00.000Z","2023-12-12T07:15:00.000Z","12287.4"
"2023-12-12T08:00:00.000Z","2023-12-12T08:15:00.000Z","12262.7"
"2023-12-12T09:00:00.000Z","2023-12-12T09:15:00.000Z","12237.5"
"2023-12-12T10:00:00.000Z","2023-12-12T10:15:00.000Z","12202.7"
"2023-12-12T11:00:00.000Z","2023-12-12T11:15:00.000Z","12278"
"2023-12-12T12:00:00.000Z","2023-12-12T12:15:00.000Z","12279"
"2023-12-12T13:00:00.000Z","2023-12-12T13:15:00.000Z","12321.8"
"2023-12-12T14:00:00.000Z","2023-12-12T14:15:00.000Z","12411"
"2023-12-12T15:00:00.000Z","2023-12-12T15:15:00.000Z","12459.8"
"2023-12-12T16:00:00.000Z","2023-12-12T16:15:00.000Z","12410.7"
"2023-12-12T17:00:00.000Z","2023-12-12T17:15:00.000Z","12399.6"
"2023-12-12T18:00:00.000Z","2023-12-12T18:15:00.000Z","12376.3"
"2023-12-12T19:00:00.000Z","2023-12-12T19:15:00.000Z","12214"
"2023-12-12T20:00:00.000Z","2023-12-12T20:15:00.000Z","11984.6"
"2023-12-12T21:00:00.000Z","2023-12-12T21:15:00.000Z","11775.5"
"2023-12-12T22:00:00.000Z","2023-12-12T22:15:00.000Z","11715.1"
"2023-12-12T23:00:00.000Z","2023-12-12T23:15:00.000Z","11405.6"
"2023-12-13T00:00:00.000Z","2023-12-13T00:15:00.000Z","11138.1"
"2023-12-13T01:00:00.000Z","2023-12-13T01:15:00.000Z","11006.5"
"2023-12-13T02:00:00.000Z","2023-12-13T02:15:00.000Z","10919"
"2023-12-13T03:00:00.000Z","2023-12-13T03:15:00.000Z","11003.7"
"2023-12-13T04:00:00.000Z","2023-12-13T04:15:00.000Z","11363.5"
"2023-12-13T05:00:00.000Z","2023-12-13T05:15:00.000Z","11847.4"
"2023-12-13T06:00:00.000Z","2023-12-13T06:15:00.000Z","12233.9"
"2023-12-13T07:00:00.000Z","2023-12-13T07:15:00.000Z","12366.7"
"2023-12-13T08:00:00.000Z","2023-12-13T08:15:00.000Z","12311.6"
"2023-12-13T09:00:00.000Z","2023-12-13T09:15:00.000Z","12291.7"
"2023-12-13T10:00:00.000Z","2023-12-13T10:15:00.000Z","12275.7"
"2023-12-13T11:00:00.000Z","2023-12-13T11:15:00.000Z","12246.5"
"2023-12-13T12:00:00.000Z","2023-12-13T12:15:00.000Z","12249.7"
"2023-12-13T13:00:00.000Z","2023-12-13T13:15:00.000Z","12222.1"
"2023-12-13T14:00:00.000Z","2023-12-13T14:15:00.000Z","12260.8"
"2023-12-13T15:00:00.000Z","2023-12-13T15:15:00.000Z","12345.3"
"2023-12-13T16:00:00.000Z","2023-12-13T16:15:00.000Z","12332.2"
"2023-12-13T17:00:00.000Z","2023-12-13T17:15:00.000Z","12316.2"
"2023-12-13T18:00:00.000Z","2023-12-13T18:15:00.000Z","12218.6"
"2023-12-13T19:00:00.000Z","2023-12-13T19:15:00.000Z","11969.4"
"2023-12-13T20:00:00.000Z","2023-12-13T20:15:00.000Z","11730.4"
"2023-12-13T21:00:00.000Z","2023-12-13T21:15:00.000Z","11618.2"
"2023-12-13T22:00:00.000Z","2023-12-13T22:15:00.000Z","11454"
"2023-12-13T23:00:00.000Z","2023-12-13T23:15:00.000Z","11078.1"
"2023-12-14T00:00:00.000Z","2023-12-14T00:15:00.000Z","10759.3"
"2023-12-14T01:00:00.000Z","2023-12-14T01:15:00.000Z","10608.2"
"2023-12-14T02:00:00.000Z","2023-12-14T02:15:00.000Z","10562.1"
"2023-12-14T03:00:00.000Z","2023-12-14T03:15:00.000Z","10612.7"
"2023-12-14T04:00:00.000Z","2023-12-14T04:15:00.000Z","10850.2"
"2023-12-14T05:00:00.000Z","2023-12-14T05:15:00.000Z","11327"
"2023-12-14T06:00:00.000Z","2023-12-14T06:15:00.000Z","11527.3"
"2023-12-14T07:00:00.000Z","2023-12-14T07:15:00.000Z","11613.1"
"2023-12-14T08:00:00.000Z","2023-12-14T08:15:00.000Z","11610"
"2023-12-14T09:00:00.000Z","2023-12-14T09:15:00.000Z","11535.5"
"2023-12-14T10:00:00.000Z","2023-12-14T10:15:00.000Z","11503.5"
"2023-12-14T11:00:00.000Z","2023-12-14T11:15:00.000Z","11526.2"
"2023-12-14T12:00:00.000Z","2023-12-14T12:15:00.000Z","11484.5"
"2023-12-14T13:00:00.000Z","2023-12-14T13:15:00.000Z","11505.4"
"2023-12-14T14:00:00.000Z","2023-12-14T14:15:00.000Z","11642.8"
"2023-12-14T15:00:00.000Z","2023-12-14T15:15:00.000Z","11671.1"
"2023-12-14T16:00:00.000Z","2023-12-14T16:15:00.000Z","11608.3"
"2023-12-14T17:00:00.000Z","2023-12-14T17:15:00.000Z","11527.1"
"2023-12-14T18:00:00.000Z","2023-12-14T18:15:00.000Z","11437.3"
"2023-12-14T19:00:00.000Z","2023-12-14T19:15:00.000Z","11254.2"
"2023-12-14T20:00:00.000Z","2023-12-14T20:15:00.000Z","11056.6"
"2023-12-14T21:00:00.000Z","2023-12-14T21:15:00.000Z","10943.7"
"2023-12-14T22:00:00.000Z","2023-12-14T22:15:00.000Z","10863.5"
"2023-12-14T23:00:00.000Z","2023-12-14T23:15:00.000Z","10570.5"
"2023-12-15T00:00:00.000Z","2023-12-15T00:15:00.000Z","10301.4"
"2023-12-15T01:00:00.000Z","2023-12-15T01:15:00.000Z","10120.8"
"2023-12-15T02:00:00.000Z","2023-12-15T02:15:00.000Z","10062.7"
"2023-12-15T03:00:00.000Z","2023-12-15T03:15:00.000Z","10140.8"
"2023-12-15T04:00:00.000Z","2023-12-15T04:15:00.000Z","10450.3"
"2023-12-15T05:00:00.000Z","2023-12-15T05:15:00.000Z","10930.4"
"2023-12-15T06:00:00.000Z","2023-12-15T06:15:00.000Z","11369"
"2023-12-15T07:00:00.000Z","2023-12-15T07:15:00.000Z","11557.1"
"2023-12-15T08:00:00.000Z","2023-12-15T08:15:00.000Z","11567.7"
"2023-12-15T09:00:00.000Z","2023-12-15T09:15:00.000Z","11508.1"
"2023-12-15T10:00:00.000Z","2023-12-15T10:15:00.000Z","11476.9"
"2023-12-15T11:00:00.000Z","2023-12-15T11:15:00.000Z","11452"
"2023-12-15T12:00:00.000Z","2023-12-15T12:15:00.000Z","11414.3"
"2023-12-15T13:00:00.000Z","2023-12-15T13:15:00.000Z","11445.8"
"2023-12-15T14:00:00.000Z","2023-12-15T14:15:00.000Z","11560.2"
"2023-12-15T15:00:00.000Z","2023-12-15T15:15:00.000Z","11599.8"
"2023-12-15T16:00:00.000Z","2023-12-15T16:15:00.000Z","11524.8"
"2023-12-15T17:00:00.000Z","2023-12-15T17:15:00.000Z","11440.9"
"2023-12-15T18:00:00.000Z","2023-12-15T18:15:00.000Z","11393.8"
"2023-12-15T19:00:00.000Z","2023-12-15T19:15:00.000Z","11229.8"
"2023-12-15T20:00:00.000Z","2023-12-15T20:15:00.000Z","11085.3"
"2023-12-15T21:00:00.000Z","2023-12-15T21:15:00.000Z","10910.1"
"2023-12-15T22:00:00.000Z","2023-12-15T22:15:00.000Z","10836.3"
"2023-12-15T23:00:00.000Z","2023-12-15T23:15:00.000Z","10589"
"2023-12-16T00:00:00.000Z","2023-12-16T00:15:00.000Z","10453.1"
"2023-12-16T01:00:00.000Z","2023-12-16T01:15:00.000Z","10328.7"
"2023-12-16T02:00:00.000Z","2023-12-16T02:15:00.000Z","10277.4"
"2023-12-16T03:00:00.000Z","2023-12-16T03:15:00.000Z","10322.6"
"2023-12-16T04:00:00.000Z","2023-12-16T04:15:00.000Z","10379.4"
"2023-12-16T05:00:00.000Z","2023-12-16T05:15:00.000Z","10571.5"
"2023-12-16T06:00:00.000Z","2023-12-16T06:15:00.000Z","10739.3"
"2023-12-16T07:00:00.000Z","2023-12-16T07:15:00.000Z","10945.5"
"2023-12-16T08:00:00.000Z","2023-12-16T08:15:00.000Z","11013.3"
"2023-12-16T09:00:00.000Z","2023-12-16T09:15:00.000Z","11059.6"
"2023-12-16T10:00:00.000Z","2023-12-16T10:15:00.000Z","11248.3"
"2023-12-16T11:00:00.000Z","2023-12-16T11:15:00.000Z","11318.8"
"2023-12-16T12:00:00.000Z","2023-12-16T12:15:00.000Z","11332.5"
"2023-12-16T13:00:00.000Z","2023-12-16T13:15:00.000Z","11386.6"
"2023-12-16T14:00:00.000Z","2023-12-16T14:15:00.000Z","11620.2"
"2023-12-16T15:00:00.000Z","2023-12-16T15:15:00.000Z","11695.4"
"2023-12-16T16:00:00.000Z","2023-12-16T16:15:00.000Z","11827.9"
"2023-12-16T17:00:00.000Z","2023-12-16T17:15:00.000Z","11889.3"
"2023-12-16T18:00:00.000Z","2023-12-16T18:15:00.000Z","11762.2"
"2023-12-16T19:00:00.000Z","2023-12-16T19:15:00.000Z","11416.8"
"2023-12-16T20:00:00.000Z","2023-12-16T20:15:00.000Z","11131"
"2023-12-16T21:00:00.000Z","2023-12-16T21:15:00.000Z","10978.5"
"2023-12-16T22:00:00.000Z","2023-12-16T22:15:00.000Z","10933.5"
"2023-12-16T23:00:00.000Z","2023-12-16T23:15:00.000Z","10254"
"2023-12-17T00:00:00.000Z","2023-12-17T00:15:00.000Z","10180.1"
"2023-12-17T01:00:00.000Z","2023-12-17T01:15:00.000Z","10021.5"
"2023-12-17T02:00:00.000Z","2023-12-17T02:15:00.000Z","9909.2"
"2023-12-17T03:00:00.000Z","2023-12-17T03:15:00.000Z","9863.4"
"2023-12-17T04:00:00.000Z","2023-12-17T04:15:00.000Z","9983.1"
"2023-12-17T05:00:00.000Z","2023-12-17T05:15:00.000Z","10156.9"
"2023-12-17T06:00:00.000Z","2023-12-17T06:15:00.000Z","10341"
"2023-12-17T07:00:00.000Z","2023-12-17T07:15:00.000Z","10539.3"
"2023-12-17T08:00:00.000Z","2023-12-17T08:15:00.000Z","10625.2"
"2023-12-17T09:00:00.000Z","2023-12-17T09:15:00.000Z","10741.7"
"2023-12-17T10:00:00.000Z","2023-12-17T10:15:00.000Z","10811.6"
"2023-12-17T11:00:00.000Z","2023-12-17T11:15:00.000Z","10814.3"
"2023-12-17T12:00:00.000Z","2023-12-17T12:15:00.000Z","10872.1"
"2023-12-17T13:00:00.000Z","2023-12-17T13:15:00.000Z","10953.2"
"2023-12-17T14:00:00.000Z","2023-12-17T14:15:00.000Z","11078.2"
"2023-12-17T15:00:00.000Z","2023-12-17T15:15:00.000Z","11163.3"
"2023-12-17T16:00:00.000Z","2023-12-17T16:15:00.000Z","11279.1"
"2023-12-17T17:00:00.000Z","2023-12-17T17:15:00.000Z","11272.4"
"2023-12-17T18:00:00.000Z","2023-12-17T18:15:00.000Z","11184.2"
"2023-12-17T19:00:00.000Z","2023-12-17T19:15:00.000Z","11029.3"
"2023-12-17T20:00:00.000Z","2023-12-17T20:15:00.000Z","10819.5"
"2023-12-17T21:00:00.000Z","2023-12-17T21:15:00.000Z","10697.7"
"2023-12-17T22:00:00.000Z","2023-12-17T22:15:00.000Z","10684.7"
"2023-12-17T23:00:00.000Z","2023-12-17T23:15:00.000Z","10432.7"
"2023-12-18T00:00:00.000Z","2023-12-18T00:15:00.000Z","10130.8"
"2023-12-18T01:00:00.000Z","2023-12-18T01:15:00.000Z","9985.4"
"2023-12-18T02:00:00.000Z","2023-12-18T02:15:00.000Z","9947.8"
"2023-12-18T03:00:00.000Z","2023-12-18T03:15:00.000Z","10024.7"
"2023-12-18T04:00:00.000Z","2023-12-18T04:15:00.000Z","10364.3"
"2023-12-18T05:00:00.000Z","2023-12-18T05:15:00.000Z","10816.2"
"2023-12-18T06:00:00.000Z","2023-12-18T06:15:00.000Z","11254"
"2023-12-18T07:00:00.000Z","2023-12-18T07:15:00.000Z","11482.5"
"2023-12-18T08:00:00.000Z","2023-12-18T08:15:00.000Z","11465.9"
"2023-12-18T09:00:00.000Z","2023-12-18T09:15:00.000Z","11401.2"
"2023-12-18T10:00:00.000Z","2023-12-18T10:15:00.000Z","11355.7"
"2023-12-18T11:00:00.000Z","2023-12-18T11:15:00.000Z","11315.2"
"2023-12-18T12:00:00.000Z","2023-12-18T12:15:00.000Z","11223.5"
"2023-12-18T13:00:00.000Z","2023-12-18T13:15:00.000Z","11258.9"
"2023-12-18T14:00:00.000Z","2023-12-18T14:15:00.000Z","11295.5"
"2023-12-18T15:00:00.000Z","2023-12-18T15:15:00.000Z","11352.3"
"2023-12-18T16:00:00.000Z","2023-12-18T16:15:00.000Z","11275.9"
"2023-12-18T17:00:00.000Z","2023-12-18T17:15:00.000Z","11244.4"
"2023-12-18T18:00:00.000Z","2023-12-18T18:15:00.000Z","11155.8"
"2023-12-18T19:00:00.000Z","2023-12-18T19:15:00.000Z","10946"
"2023-12-18T20:00:00.000Z","2023-12-18T20:15:00.000Z","10738.6"
"2023-12-18T21:00:00.000Z","2023-12-18T21:15:00.000Z","10454.6"
"2023-12-18T22:00:00.000Z","2023-12-18T22:15:00.000Z","10392.3"
"2023-12-18T23:00:00.000Z","2023-12-18T23:15:00.000Z","10043"
"2023-12-19T00:00:00.000Z","2023-12-19T00:15:00.000Z","9763.1"
"2023-12-19T01:00:00.000Z","2023-12-19T01:15:00.000Z","9597.2"
"2023-12-19T02:00:00.000Z","2023-12-19T02:15:00.000Z","9489"
"2023-12-19T03:00:00.000Z","2023-12-19T03:15:00.000Z","9551.7"
"2023-12-19T04:00:00.000Z","2023-12-19T04:15:00.000Z","9809.1"
"2023-12-19T05:00:00.000Z","2023-12-19T05:15:00.000Z","10366.1"
"2023-12-19T06:00:00.000Z","2023-12-19T06:15:00.000Z","10783.5"
"2023-12-19T07:00:00.000Z","2023-12-19T07:15:00.000Z","11081.8"
"2023-12-19T08:00:00.000Z","2023-12-19T08:15:00.000Z","11129.3"
"2023-12-19T09:00:00.000Z","2023-12-19T09:15:00.000Z","11062.4"
"2023-12-19T10:00:00.000Z","2023-12-19T10:15:00.000Z","11067.5"
"2023-12-19T11:00:00.000Z","2023-12-19T11:15:00.000Z","10950.4"
"2023-12-19T12:00:00.000Z","2023-12-19T12:15:00.000Z","10856.9"
"2023-12-19T13:00:00.000Z","2023-12-19T13:15:00.000Z","10934.4"
"2023-12-19T14:00:00.000Z","2023-12-19T14:15:00.000Z","11086.2"
"2023-12-19T15:00:00.000Z","2023-12-19T15:15:00.000Z","11155.8"
"2023-12-19T16:00:00.000Z","2023-12-19T16:15:00.000Z","11177.5"
"2023-12-19T17:00:00.000Z","2023-12-19T17:15:00.000Z","11182.7"
"2023-12-19T18:00:00.000Z","2023-12-19T18:15:00.000Z","11112.4"
"2023-12-19T19:00:00.000Z","2023-12-19T19:15:00.000Z","10939.2"
"2023-12-19T20:00:00.000Z","2023-12-19T20:15:00.000Z","10752.6"
"2023-12-19T21:00:00.000Z","2023-12-19T21:15:00.000Z","10515.3"
"2023-12-19T22:00:00.000Z","2023-12-19T22:15:00.000Z","10438.4"
"2023-12-19T23:00:00.000Z","2023-12-19T23:15:00.000Z","10032.1"
"2023-12-20T00:00:00.000Z","2023-12-20T00:15:00.000Z","9697.8"
"2023-12-20T01:00:00.000Z","2023-12-20T01:15:00.000Z","9613.1"
"2023-12-20T02:00:00.000Z","2023-12-20T02:15:00.000Z","9580.7"
"2023-12-20T03:00:00.000Z","2023-12-20T03:15:00.000Z","9607.3"
"2023-12-20T04:00:00.000Z","2023-12-20T04:15:00.000Z","9878.1"
"2023-12-20T05:00:00.000Z","2023-12-20T05:15:00.000Z","10456.4"
"2023-12-20T06:00:00.000Z","2023-12-20T06:15:00.000Z","10803.9"
"2023-12-20T07:00:00.000Z","2023-12-20T07:15:00.000Z","10994.5"
"2023-12-20T08:00:00.000Z","2023-12-20T08:15:00.000Z","10993.5"
"2023-12-20T09:00:00.000Z","2023-12-20T09:15:00.000Z","10889.4"
"2023-12-20T10:00:00.000Z","2023-12-20T10:15:00.000Z","10836.5"
"2023-12-20T11:00:00.000Z","2023-12-20T11:15:00.000Z","10803.9"
"2023-12-20T12:00:00.000Z","2023-12-20T12:15:00.000Z","10747"
"2023-12-20T13:00:00.000Z","2023-12-20T13:15:00.000Z","10854.4"
"2023-12-20T14:00:00.000Z","2023-12-20T14:15:00.000Z","11037.1"
"2023-12-20T15:00:00.000Z","2023-12-20T15:15:00.000Z","11085.6"
"2023-12-20T16:00:00.000Z","2023-12-20T16:15:00.000Z","11145"
"2023-12-20T17:00:00.000Z","2023-12-20T17:15:00.000Z","11115.2"
"2023-12-20T18:00:00.000Z","2023-12-20T18:15:00.000Z","11071.1"
"2023-12-20T19:00:00.000Z","2023-12-20T19:15:00.000Z","10974.9"
"2023-12-20T20:00:00.000Z","2023-12-20T20:15:00.000Z","10785.6"
"2023-12-20T21:00:00.000Z","2023-12-20T21:15:00.000Z","10627.1"
"2023-12-20T22:00:00.000Z","2023-12-20T22:15:00.000Z","10631.3"
"2023-12-20T23:00:00.000Z","2023-12-20T23:15:00.000Z","10334.3"
"2023-12-21T00:00:00.000Z","2023-12-21T00:15:00.000Z","9966"
"2023-12-21T01:00:00.000Z","2023-12-21T01:15:00.000Z","9905.7"
"2023-12-21T02:00:00.000Z","2023-12-21T02:15:00.000Z","9846.6"
"2023-12-21T03:00:00.000Z","2023-12-21T03:15:00.000Z","9964.5"
"2023-12-21T04:00:00.000Z","2023-12-21T04:15:00.000Z","10320.4"
"2023-12-21T05:00:00.000Z","2023-12-21T05:15:00.000Z","10921.7"
"2023-12-21T06:00:00.000Z","2023-12-21T06:15:00.000Z","11275.3"
"2023-12-21T07:00:00.000Z","2023-12-21T07:15:00.000Z","11501.2"
"2023-12-21T08:00:00.000Z","2023-12-21T08:15:00.000Z","11527.8"
"2023-12-21T09:00:00.000Z","2023-12-21T09:15:00.000Z","11471.4"
"2023-12-21T10:00:00.000Z","2023-12-21T10:15:00.000Z","11480.8"
"2023-12-21T11:00:00.000Z","2023-12-21T11:15:00.000Z","11505.5"
"2023-12-21T12:00:00.000Z","2023-12-21T12:15:00.000Z","11466.8"
"2023-12-21T13:00:00.000Z","2023-12-21T13:15:00.000Z","11439.1"
"2023-12-21T14:00:00.000Z","2023-12-21T14:15:00.000Z","11490.1"
"2023-12-21T15:00:00.000Z","2023-12-21T15:15:00.000Z","11474.6"
"2023-12-21T16:00:00.000Z","2023-12-21T16:15:00.000Z","11394.5"
"2023-12-21T17:00:00.000Z","2023-12-21T17:15:00.000Z","11331.7"
"2023-12-21T18:00:00.000Z","2023-12-21T18:15:00.000Z","11355.7"
"2023-12-21T19:00:00.000Z","2023-12-21T19:15:00.000Z","11157.6"
"2023-12-21T20:00:00.000Z","2023-12-21T20:15:00.000Z","10888.2"
"2023-12-21T21:00:00.000Z","2023-12-21T21:15:00.000Z","10712.7"
"2023-12-21T22:00:00.000Z","2023-12-21T22:15:00.000Z","10651"
"2023-12-21T23:00:00.000Z","2023-12-21T23:15:00.000Z","10345.2"
"2023-12-22T00:00:00.000Z","2023-12-22T00:15:00.000Z","10067"
"2023-12-22T01:00:00.000Z","2023-12-22T01:15:00.000Z","9933.8"
"2023-12-22T02:00:00.000Z","2023-12-22T02:15:00.000Z","9883.2"
"2023-12-22T03:00:00.000Z","2023-12-22T03:15:00.000Z","9967.7"
"2023-12-22T04:00:00.000Z","2023-12-22T04:15:00.000Z","10298"
"2023-12-22T05:00:00.000Z","2023-12-22T05:15:00.000Z","10834.7"
"2023-12-22T06:00:00.000Z","2023-12-22T06:15:00.000Z","11070.1"
"2023-12-22T07:00:00.000Z","2023-12-22T07:15:00.000Z","11286.6"
"2023-12-22T08:00:00.000Z","2023-12-22T08:15:00.000Z","11180.8"
"2023-12-22T09:00:00.000Z","2023-12-22T09:15:00.000Z","11284.7"
"2023-12-22T10:00:00.000Z","2023-12-22T10:15:00.000Z","11309.7"
"2023-12-22T11:00:00.000Z","2023-12-22T11:15:00.000Z","11303.5"
"2023-12-22T12:00:00.000Z","2023-12-22T12:15:00.000Z","11252"
"2023-12-22T13:00:00.000Z","2023-12-22T13:15:00.000Z","11290.5"
"2023-12-22T14:00:00.000Z","2023-12-22T14:15:00.000Z","11359.2"
"2023-12-22T15:00:00.000Z","2023-12-22T15:15:00.000Z","11379"
"2023-12-22T16:00:00.000Z","2023-12-22T16:15:00.000Z","11320"
"2023-12-22T17:00:00.000Z","2023-12-22T17:15:00.000Z","11234.1"
"2023-12-22T18:00:00.000Z","2023-12-22T18:15:00.000Z","11232.4"
"2023-12-22T19:00:00.000Z","2023-12-22T19:15:00.000Z","10960.8"
"2023-12-22T20:00:00.000Z","2023-12-22T20:15:00.000Z","10774.6"
"2023-12-22T21:00:00.000Z","2023-12-22T21:15:00.000Z","10579.3"
"2023-12-22T22:00:00.000Z","2023-12-22T22:15:00.000Z","10483.6"
"2023-12-22T23:00:00.000Z","2023-12-22T23:15:00.000Z","10036.4"
"2023-12-23T00:00:00.000Z","2023-12-23T00:15:00.000Z","9801"
"2023-12-23T01:00:00.000Z","2023-12-23T01:15:00.000Z","9657.3"
"2023-12-23T02:00:00.000Z","2023-12-23T02:15:00.000Z","9492.5"
"2023-12-23T03:00:00.000Z","2023-12-23T03:15:00.000Z","9436.5"
"2023-12-23T04:00:00.000Z","2023-12-23T04:15:00.000Z","9512.1"
"2023-12-23T05:00:00.000Z","2023-12-23T05:15:00.000Z","9621.5"
"2023-12-23T06:00:00.000Z","2023-12-23T06:15:00.000Z","9715.3"
"2023-12-23T07:00:00.000Z","2023-12-23T07:15:00.000Z","9936.6"
"2023-12-23T08:00:00.000Z","2023-12-23T08:15:00.000Z","10092.7"
"2023-12-23T09:00:00.000Z","2023-12-23T09:15:00.000Z","10206.8"
"2023-12-23T10:00:00.000Z","2023-12-23T10:15:00.000Z","10261.2"
"2023-12-23T11:00:00.000Z","2023-12-23T11:15:00.000Z","10267.5"
"2023-12-23T12:00:00.000Z","2023-12-23T12:15:00.000Z","10257"
"2023-12-23T13:00:00.000Z","2023-12-23T13:15:00.000Z","10263.5"
"2023-12-23T14:00:00.000Z","2023-12-23T14:15:00.000Z","10503.5"
"2023-12-23T15:00:00.000Z","2023-12-23T15:15:00.000Z","10703.7"
"2023-12-23T16:00:00.000Z","2023-12-23T16:15:00.000Z","10743.3"
"2023-12-23T17:00:00.000Z","2023-12-23T17:15:00.000Z","10729"
"2023-12-23T18:00:00.000Z","2023-12-23T18:15:00.000Z","10586.8"
"2023-12-23T19:00:00.000Z","2023-12-23T19:15:00.000Z","10357.8"
"2023-12-23T20:00:00.000Z","2023-12-23T20:15:00.000Z","10165.1"
"2023-12-23T21:00:00.000Z","2023-12-23T21:15:00.000Z","10114.3"
"2023-12-23T22:00:00.000Z","2023-12-23T22:15:00.000Z","10035"
"2023-12-23T23:00:00.000Z","2023-12-23T23:15:00.000Z","9314.8"
"2023-12-24T00:00:00.000Z","2023-12-24T00:15:00.000Z","9340.8"
"2023-12-24T01:00:00.000Z","2023-12-24T01:15:00.000Z","9217.9"
"2023-12-24T02:00:00.000Z","2023-12-24T02:15:00.000Z","9128.1"
"2023-12-24T03:00:00.000Z","2023-12-24T03:15:00.000Z","9127.4"
"2023-12-24T04:00:00.000Z","2023-12-24T04:15:00.000Z","9161.6"
"2023-12-24T05:00:00.000Z","2023-12-24T05:15:00.000Z","9299.8"
"2023-12-24T06:00:00.000Z","2023-12-24T06:15:00.000Z","9510.1"
"2023-12-24T07:00:00.000Z","2023-12-24T07:15:00.000Z","9770.3"
"2023-12-24T08:00:00.000Z","2023-12-24T08:15:00.000Z","9831"
"2023-12-24T09:00:00.000Z","2023-12-24T09:15:00.000Z","9941"
"2023-12-24T10:00:00.000Z","2023-12-24T10:15:00.000Z","9936.5"
"2023-12-24T11:00:00.000Z","2023-12-24T11:15:00.000Z","9946.5"
"2023-12-24T12:00:00.000Z","2023-12-24T12:15:00.000Z","9910.5"
"2023-12-24T13:00:00.000Z","2023-12-24T13:15:00.000Z","9929.4"
"2023-12-24T14:00:00.000Z","2023-12-24T14:15:00.000Z","10053.2"
"2023-12-24T15:00:00.000Z","2023-12-24T15:15:00.000Z","10120.3"
"2023-12-24T16:00:00.000Z","2023-12-24T16:15:00.000Z","9985.4"
"2023-12-24T17:00:00.000Z","2023-12-24T17:15:00.000Z","9887.9"
"2023-12-24T18:00:00.000Z","2023-12-24T18:15:00.000Z","9819.4"
"2023-12-24T19:00:00.000Z","2023-12-24T19:15:00.000Z","9659"
"2023-12-24T20:00:00.000Z","2023-12-24T20:15:00.000Z","9610.9"
"2023-12-24T21:00:00.000Z","2023-12-24T21:15:00.000Z","9730.4"
"2023-12-24T22:00:00.000Z","2023-12-24T22:15:00.000Z","9700.5"
"2023-12-24T23:00:00.000Z","2023-12-24T23:15:00.000Z","9435.8"
"2023-12-25T00:00:00.000Z","2023-12-25T00:15:00.000Z","9284.1"
"2023-12-25T01:00:00.000Z","2023-12-25T01:15:00.000Z","9041.8"
"2023-12-25T02:00:00.000Z","2023-12-25T02:15:00.000Z","8951.7"
"2023-12-25T03:00:00.000Z","2023-12-25T03:15:00.000Z","9001.9"
"2023-12-25T04:00:00.000Z","2023-12-25T04:15:00.000Z","9088.1"
"2023-12-25T05:00:00.000Z","2023-12-25T05:15:00.000Z","9213.4"
"2023-12-25T06:00:00.000Z","2023-12-25T06:15:00.000Z","9351.3"
"2023-12-25T07:00:00.000Z","2023-12-25T07:15:00.000Z","9546.5"
"2023-12-25T08:00:00.000Z","2023-12-25T08:15:00.000Z","9633.8"
"2023-12-25T09:00:00.000Z","2023-12-25T09:15:00.000Z","9707.4"
"2023-12-25T10:00:00.000Z","2023-12-25T10:15:00.000Z","9777.1"
"2023-12-25T11:00:00.000Z","2023-12-25T11:15:00.000Z","9874.3"
"2023-12-25T12:00:00.000Z","2023-12-25T12:15:00.000Z","9837.5"
"2023-12-25T13:00:00.000Z","2023-12-25T13:15:00.000Z","9878.2"
"2023-12-25T14:00:00.000Z","2023-12-25T14:15:00.000Z","10035.7"
"2023-12-25T15:00:00.000Z","2023-12-25T15:15:00.000Z","10124.8"
"2023-12-25T16:00:00.000Z","2023-12-25T16:15:00.000Z","10037"
"2023-12-25T17:00:00.000Z","2023-12-25T17:15:00.000Z","9943.8"
"2023-12-25T18:00:00.000Z","2023-12-25T18:15:00.000Z","9847.8"
"2023-12-25T19:00:00.000Z","2023-12-25T19:15:00.000Z","9728.1"
"2023-12-25T20:00:00.000Z","2023-12-25T20:15:00.000Z","9689.8"
"2023-12-25T21:00:00.000Z","2023-12-25T21:15:00.000Z","9826.8"
"2023-12-25T22:00:00.000Z","2023-12-25T22:15:00.000Z","9922.5"
